,zipcode,median_household_income,majority_num_contams,mean_num_contams,median_num_contams,num_served,num_contams_exceeding_guidelines,util_name
309,21561,65647.0,3,4.117647058823529,4.0,9294,"[4, 7, 3, 2, 6, 1, 2, 5, 3, 7, 2, 6, 6, 3, 3, 6, 4]","['Backbone Mountain Boys Camp', 'Bloomington', 'Crellin', 'Gorman', 'Mchenry Water System', 'Meadow Mountain Boys Camp', 'Meadow Park Mobile Subdivision', 'Savage Mountain Boys Camp', 'Thayerville Water District', 'Town of Accident', 'Town of Deer Park', 'Town of Friendsville', 'Town of Grantsville', 'Town of Kitzmiller', 'Town of Mountain Lake Park', 'Town of Oakland', 'White Oak Mobile Home Park']"
310,21562,46961.0,7,7.411764705882353,9.0,63234,"[1, 9, 9, 7, 9, 9, 5, 9, 9, 12, 1, 0, 5, 9, 12, 9, 11]","['Barrelville', 'Bel Air - Pinto Distribution System', 'Brophytown Distribution System', 'City of Cumberland', 'City of Frostburg', 'Eastern Region Allegany Distribution System', 'Green Ridge Boys Camp', 'Highland Estates Distribution System', 'Lavale Sanitary Commission', 'Midland-lonaconing', 'Midlothian Water Company', 'Reckley Spring Community Water', 'Rocky Gap Mobile Home Park', 'Southern Region Allegany Distribution System', 'Town of Luke / Newpage Luke Mill', 'Town of Westernport', 'Western Region Allegany Distribution System']"
311,21601,77069.0,7,3.5555555555555554,3.0,21521,"[2, 7, 1, 7, 1, 0, 6, 3, 5]","['Claiborne', 'Easton Utilities', 'Fosters Mobile Home Park', 'Martingham Utilities Cooperative', 'Swann Haven Mobile Home Park', nan, 'Town of Oxford', 'Town of St. Michaels', 'Town of Trappe']"
312,21607,87917.0,5,3.1176470588235294,3.0,14859,"[0, 1, 1, 0, 5, 3, 3, 5, 3, 0, 5, 3, 3, 5, 4, 7, 5]","['Bayside-queenslanding', 'Bayview At Kent Narrows', 'Beach Harbor', 'Bridge Pointe-kent Island Village', 'Church Hill Condo Inc. (the Pond)', 'Eastern Pre-release Unit', 'Fox Run Condominiums Inc.', 'Grasonville', 'Oyster Cove', 'Pine Springs Mobile Home Park', 'Piney Creek Corporation', 'Prospect Bay', 'Riverside Complex', 'Stevensville', 'Town of Centreville', 'Town of Queenstown', 'Town of Sudlersville']"
313,21610,73750.0,9,4.583333333333333,5.0,11455,"[2, 5, 6, 1, 4, 5, 3, 9, 6, 5, 5, 4]","['Angelica Nurseries - Nursery View', 'Edesville', 'Fairlee', 'Hilltop Trailer Park', 'Kennedyville', 'Millington Distribution System', 'Town of Betterton', 'Town of Chestertown', 'Town of Galena', 'Town of Millington', 'Town of Rock Hall', 'Worton']"
314,21612,101042.0,7,3.5555555555555554,3.0,21521,"[2, 7, 1, 7, 1, 0, 6, 3, 5]","['Claiborne', 'Easton Utilities', 'Fosters Mobile Home Park', 'Martingham Utilities Cooperative', 'Swann Haven Mobile Home Park', nan, 'Town of Oxford', 'Town of St. Michaels', 'Town of Trappe']"
315,21613,48281.0,4,4.0,4.0,19933,"[5, 5, 4, 2, 2, 4, 1, 5, 6, 6, 4]","['Bay Country Mobile Home Park', 'Bonnie Brook', 'City of Cambridge', 'Dorchester Country Estates Mobile Home Park', 'Heritage Mobile Home Park', 'Lodgecliffe Distribution System', 'Reliance Mobile Home Park', 'Town of East New Market', 'Town of Hurlock', 'Town of Secretary', 'Town of Vienna']"
316,21617,113026.0,5,3.1176470588235294,3.0,14859,"[0, 1, 1, 0, 5, 3, 3, 5, 3, 0, 5, 3, 3, 5, 4, 7, 5]","['Bayside-queenslanding', 'Bayview At Kent Narrows', 'Beach Harbor', 'Bridge Pointe-kent Island Village', 'Church Hill Condo Inc. (the Pond)', 'Eastern Pre-release Unit', 'Fox Run Condominiums Inc.', 'Grasonville', 'Oyster Cove', 'Pine Springs Mobile Home Park', 'Piney Creek Corporation', 'Prospect Bay', 'Riverside Complex', 'Stevensville', 'Town of Centreville', 'Town of Queenstown', 'Town of Sudlersville']"
317,21619,88750.0,5,3.1176470588235294,3.0,14859,"[0, 1, 1, 0, 5, 3, 3, 5, 3, 0, 5, 3, 3, 5, 4, 7, 5]","['Bayside-queenslanding', 'Bayview At Kent Narrows', 'Beach Harbor', 'Bridge Pointe-kent Island Village', 'Church Hill Condo Inc. (the Pond)', 'Eastern Pre-release Unit', 'Fox Run Condominiums Inc.', 'Grasonville', 'Oyster Cove', 'Pine Springs Mobile Home Park', 'Piney Creek Corporation', 'Prospect Bay', 'Riverside Complex', 'Stevensville', 'Town of Centreville', 'Town of Queenstown', 'Town of Sudlersville']"
318,21620,63164.0,5,3.7241379310344827,4.0,26314,"[2, 0, 1, 1, 0, 5, 3, 5, 6, 3, 5, 1, 4, 5, 3, 0, 5, 3, 3, 5, 3, 4, 9, 6, 5, 7, 5, 5, 4]","['Angelica Nurseries - Nursery View', 'Bayside-queenslanding', 'Bayview At Kent Narrows', 'Beach Harbor', 'Bridge Pointe-kent Island Village', 'Church Hill Condo Inc. (the Pond)', 'Eastern Pre-release Unit', 'Edesville', 'Fairlee', 'Fox Run Condominiums Inc.', 'Grasonville', 'Hilltop Trailer Park', 'Kennedyville', 'Millington Distribution System', 'Oyster Cove', 'Pine Springs Mobile Home Park', 'Piney Creek Corporation', 'Prospect Bay', 'Riverside Complex', 'Stevensville', 'Town of Betterton', 'Town of Centreville', 'Town of Chestertown', 'Town of Galena', 'Town of Millington', 'Town of Queenstown', 'Town of Rock Hall', 'Town of Sudlersville', 'Worton']"
319,21622,46932.0,4,4.0,4.0,19933,"[5, 5, 4, 2, 2, 4, 1, 5, 6, 6, 4]","['Bay Country Mobile Home Park', 'Bonnie Brook', 'City of Cambridge', 'Dorchester Country Estates Mobile Home Park', 'Heritage Mobile Home Park', 'Lodgecliffe Distribution System', 'Reliance Mobile Home Park', 'Town of East New Market', 'Town of Hurlock', 'Town of Secretary', 'Town of Vienna']"
320,21623,69893.0,5,3.1176470588235294,3.0,14859,"[0, 1, 1, 0, 5, 3, 3, 5, 3, 0, 5, 3, 3, 5, 4, 7, 5]","['Bayside-queenslanding', 'Bayview At Kent Narrows', 'Beach Harbor', 'Bridge Pointe-kent Island Village', 'Church Hill Condo Inc. (the Pond)', 'Eastern Pre-release Unit', 'Fox Run Condominiums Inc.', 'Grasonville', 'Oyster Cove', 'Pine Springs Mobile Home Park', 'Piney Creek Corporation', 'Prospect Bay', 'Riverside Complex', 'Stevensville', 'Town of Centreville', 'Town of Queenstown', 'Town of Sudlersville']"
321,21624,0.0,7,3.5555555555555554,3.0,21521,"[2, 7, 1, 7, 1, 0, 6, 3, 5]","['Claiborne', 'Easton Utilities', 'Fosters Mobile Home Park', 'Martingham Utilities Cooperative', 'Swann Haven Mobile Home Park', nan, 'Town of Oxford', 'Town of St. Michaels', 'Town of Trappe']"
322,21625,91458.0,7,3.5555555555555554,3.0,21521,"[2, 7, 1, 7, 1, 0, 6, 3, 5]","['Claiborne', 'Easton Utilities', 'Fosters Mobile Home Park', 'Martingham Utilities Cooperative', 'Swann Haven Mobile Home Park', nan, 'Town of Oxford', 'Town of St. Michaels', 'Town of Trappe']"
323,21626,53500.0,4,4.0,4.0,19933,"[5, 5, 4, 2, 2, 4, 1, 5, 6, 6, 4]","['Bay Country Mobile Home Park', 'Bonnie Brook', 'City of Cambridge', 'Dorchester Country Estates Mobile Home Park', 'Heritage Mobile Home Park', 'Lodgecliffe Distribution System', 'Reliance Mobile Home Park', 'Town of East New Market', 'Town of Hurlock', 'Town of Secretary', 'Town of Vienna']"
324,21627,0.0,4,4.0,4.0,19933,"[5, 5, 4, 2, 2, 4, 1, 5, 6, 6, 4]","['Bay Country Mobile Home Park', 'Bonnie Brook', 'City of Cambridge', 'Dorchester Country Estates Mobile Home Park', 'Heritage Mobile Home Park', 'Lodgecliffe Distribution System', 'Reliance Mobile Home Park', 'Town of East New Market', 'Town of Hurlock', 'Town of Secretary', 'Town of Vienna']"
325,21628,72031.0,5,3.1176470588235294,3.0,14859,"[0, 1, 1, 0, 5, 3, 3, 5, 3, 0, 5, 3, 3, 5, 4, 7, 5]","['Bayside-queenslanding', 'Bayview At Kent Narrows', 'Beach Harbor', 'Bridge Pointe-kent Island Village', 'Church Hill Condo Inc. (the Pond)', 'Eastern Pre-release Unit', 'Fox Run Condominiums Inc.', 'Grasonville', 'Oyster Cove', 'Pine Springs Mobile Home Park', 'Piney Creek Corporation', 'Prospect Bay', 'Riverside Complex', 'Stevensville', 'Town of Centreville', 'Town of Queenstown', 'Town of Sudlersville']"
326,21629,64534.0,6,3.0,3.0,10271,"[6, 5, 1, 4, 3, 0, 1, 0, 0, 0, 2, 6, 3, 7, 7]","['Benedictine School', 'Cedar Mobile Home Park', 'Holly Cove Harbor Mobile Home Park', 'Jonestown Water System', 'Liberty Mobile Home Park', 'Meadowbrook Court', 'Nelpine Mobile Home Park', 'Nielsen Mobile Home Park [marsh Creek]', 'Dover Bridge Park', 'Taylors Mobile Home Park', 'Tower Court Mobile Home Park', 'Town of Denton', 'Town of Federalsburg', 'Town of Preston', 'Town of Ridgely']"
327,21631,62026.0,4,4.0,4.0,19933,"[5, 5, 4, 2, 2, 4, 1, 5, 6, 6, 4]","['Bay Country Mobile Home Park', 'Bonnie Brook', 'City of Cambridge', 'Dorchester Country Estates Mobile Home Park', 'Heritage Mobile Home Park', 'Lodgecliffe Distribution System', 'Reliance Mobile Home Park', 'Town of East New Market', 'Town of Hurlock', 'Town of Secretary', 'Town of Vienna']"
328,21632,52758.0,4,3.423076923076923,4.0,30204,"[5, 6, 5, 5, 4, 2, 2, 1, 4, 3, 4, 0, 1, 0, 0, 1, 0, 2, 6, 5, 3, 6, 7, 7, 6, 4]","['Bay Country Mobile Home Park', 'Benedictine School', 'Bonnie Brook', 'Cedar Mobile Home Park', 'City of Cambridge', 'Dorchester Country Estates Mobile Home Park', 'Heritage Mobile Home Park', 'Holly Cove Harbor Mobile Home Park', 'Jonestown Water System', 'Liberty Mobile Home Park', 'Lodgecliffe Distribution System', 'Meadowbrook Court', 'Nelpine Mobile Home Park', 'Nielsen Mobile Home Park [marsh Creek]', 'Dover Bridge Park', 'Reliance Mobile Home Park', 'Taylors Mobile Home Park', 'Tower Court Mobile Home Park', 'Town of Denton', 'Town of East New Market', 'Town of Federalsburg', 'Town of Hurlock', 'Town of Preston', 'Town of Ridgely', 'Town of Secretary', 'Town of Vienna']"
329,21634,46154.0,4,4.0,4.0,19933,"[5, 5, 4, 2, 2, 4, 1, 5, 6, 6, 4]","['Bay Country Mobile Home Park', 'Bonnie Brook', 'City of Cambridge', 'Dorchester Country Estates Mobile Home Park', 'Heritage Mobile Home Park', 'Lodgecliffe Distribution System', 'Reliance Mobile Home Park', 'Town of East New Market', 'Town of Hurlock', 'Town of Secretary', 'Town of Vienna']"
330,21635,104063.0,9,4.583333333333333,5.0,11455,"[2, 5, 6, 1, 4, 5, 3, 9, 6, 5, 5, 4]","['Angelica Nurseries - Nursery View', 'Edesville', 'Fairlee', 'Hilltop Trailer Park', 'Kennedyville', 'Millington Distribution System', 'Town of Betterton', 'Town of Chestertown', 'Town of Galena', 'Town of Millington', 'Town of Rock Hall', 'Worton']"
331,21636,70100.0,6,3.0,3.0,10271,"[6, 5, 1, 4, 3, 0, 1, 0, 0, 0, 2, 6, 3, 7, 7]","['Benedictine School', 'Cedar Mobile Home Park', 'Holly Cove Harbor Mobile Home Park', 'Jonestown Water System', 'Liberty Mobile Home Park', 'Meadowbrook Court', 'Nelpine Mobile Home Park', 'Nielsen Mobile Home Park [marsh Creek]', 'Dover Bridge Park', 'Taylors Mobile Home Park', 'Tower Court Mobile Home Park', 'Town of Denton', 'Town of Federalsburg', 'Town of Preston', 'Town of Ridgely']"
332,21638,120938.0,5,3.1176470588235294,3.0,14859,"[0, 1, 1, 0, 5, 3, 3, 5, 3, 0, 5, 3, 3, 5, 4, 7, 5]","['Bayside-queenslanding', 'Bayview At Kent Narrows', 'Beach Harbor', 'Bridge Pointe-kent Island Village', 'Church Hill Condo Inc. (the Pond)', 'Eastern Pre-release Unit', 'Fox Run Condominiums Inc.', 'Grasonville', 'Oyster Cove', 'Pine Springs Mobile Home Park', 'Piney Creek Corporation', 'Prospect Bay', 'Riverside Complex', 'Stevensville', 'Town of Centreville', 'Town of Queenstown', 'Town of Sudlersville']"
333,21639,54882.0,6,3.0,3.0,10271,"[6, 5, 1, 4, 3, 0, 1, 0, 0, 0, 2, 6, 3, 7, 7]","['Benedictine School', 'Cedar Mobile Home Park', 'Holly Cove Harbor Mobile Home Park', 'Jonestown Water System', 'Liberty Mobile Home Park', 'Meadowbrook Court', 'Nelpine Mobile Home Park', 'Nielsen Mobile Home Park [marsh Creek]', 'Dover Bridge Park', 'Taylors Mobile Home Park', 'Tower Court Mobile Home Park', 'Town of Denton', 'Town of Federalsburg', 'Town of Preston', 'Town of Ridgely']"
334,21640,70875.0,5,5.0,5.0,17452,"[5, 6, 4, 3, 7]","['Stevensville', 'Town of Denton', 'Town of Centreville', 'Town of Federalsburg', 'Town of Ridgely']"
335,21641,62917.0,6,3.0,3.0,10271,"[6, 5, 1, 4, 3, 0, 1, 0, 0, 0, 2, 6, 3, 7, 7]","['Benedictine School', 'Cedar Mobile Home Park', 'Holly Cove Harbor Mobile Home Park', 'Jonestown Water System', 'Liberty Mobile Home Park', 'Meadowbrook Court', 'Nelpine Mobile Home Park', 'Nielsen Mobile Home Park [marsh Creek]', 'Dover Bridge Park', 'Taylors Mobile Home Park', 'Tower Court Mobile Home Park', 'Town of Denton', 'Town of Federalsburg', 'Town of Preston', 'Town of Ridgely']"
336,21643,61115.0,4,4.0,4.0,19933,"[5, 5, 4, 2, 2, 4, 1, 5, 6, 6, 4]","['Bay Country Mobile Home Park', 'Bonnie Brook', 'City of Cambridge', 'Dorchester Country Estates Mobile Home Park', 'Heritage Mobile Home Park', 'Lodgecliffe Distribution System', 'Reliance Mobile Home Park', 'Town of East New Market', 'Town of Hurlock', 'Town of Secretary', 'Town of Vienna']"
337,21644,0.0,5,3.1176470588235294,3.0,14859,"[0, 1, 1, 0, 5, 3, 3, 5, 3, 0, 5, 3, 3, 5, 4, 7, 5]","['Bayside-queenslanding', 'Bayview At Kent Narrows', 'Beach Harbor', 'Bridge Pointe-kent Island Village', 'Church Hill Condo Inc. (the Pond)', 'Eastern Pre-release Unit', 'Fox Run Condominiums Inc.', 'Grasonville', 'Oyster Cove', 'Pine Springs Mobile Home Park', 'Piney Creek Corporation', 'Prospect Bay', 'Riverside Complex', 'Stevensville', 'Town of Centreville', 'Town of Queenstown', 'Town of Sudlersville']"
338,21645,123500.0,9,4.583333333333333,5.0,11455,"[2, 5, 6, 1, 4, 5, 3, 9, 6, 5, 5, 4]","['Angelica Nurseries - Nursery View', 'Edesville', 'Fairlee', 'Hilltop Trailer Park', 'Kennedyville', 'Millington Distribution System', 'Town of Betterton', 'Town of Chestertown', 'Town of Galena', 'Town of Millington', 'Town of Rock Hall', 'Worton']"
339,21647,100583.0,7,3.5555555555555554,3.0,21521,"[2, 7, 1, 7, 1, 0, 6, 3, 5]","['Claiborne', 'Easton Utilities', 'Fosters Mobile Home Park', 'Martingham Utilities Cooperative', 'Swann Haven Mobile Home Park', nan, 'Town of Oxford', 'Town of St. Michaels', 'Town of Trappe']"
340,21648,140694.0,4,4.0,4.0,19933,"[5, 5, 4, 2, 2, 4, 1, 5, 6, 6, 4]","['Bay Country Mobile Home Park', 'Bonnie Brook', 'City of Cambridge', 'Dorchester Country Estates Mobile Home Park', 'Heritage Mobile Home Park', 'Lodgecliffe Distribution System', 'Reliance Mobile Home Park', 'Town of East New Market', 'Town of Hurlock', 'Town of Secretary', 'Town of Vienna']"
341,21649,50625.0,5,5.0,5.0,17452,"[5, 6, 4, 3, 7]","['Stevensville', 'Town of Denton', 'Town of Centreville', 'Town of Federalsburg', 'Town of Ridgely']"
342,21650,86282.0,9,4.583333333333333,5.0,11455,"[2, 5, 6, 1, 4, 5, 3, 9, 6, 5, 5, 4]","['Angelica Nurseries - Nursery View', 'Edesville', 'Fairlee', 'Hilltop Trailer Park', 'Kennedyville', 'Millington Distribution System', 'Town of Betterton', 'Town of Chestertown', 'Town of Galena', 'Town of Millington', 'Town of Rock Hall', 'Worton']"
343,21651,64500.0,5,3.7241379310344827,4.0,26314,"[2, 0, 1, 1, 0, 5, 3, 5, 6, 3, 5, 1, 4, 5, 3, 0, 5, 3, 3, 5, 3, 4, 9, 6, 5, 7, 5, 5, 4]","['Angelica Nurseries - Nursery View', 'Bayside-queenslanding', 'Bayview At Kent Narrows', 'Beach Harbor', 'Bridge Pointe-kent Island Village', 'Church Hill Condo Inc. (the Pond)', 'Eastern Pre-release Unit', 'Edesville', 'Fairlee', 'Fox Run Condominiums Inc.', 'Grasonville', 'Hilltop Trailer Park', 'Kennedyville', 'Millington Distribution System', 'Oyster Cove', 'Pine Springs Mobile Home Park', 'Piney Creek Corporation', 'Prospect Bay', 'Riverside Complex', 'Stevensville', 'Town of Betterton', 'Town of Centreville', 'Town of Chestertown', 'Town of Galena', 'Town of Millington', 'Town of Queenstown', 'Town of Rock Hall', 'Town of Sudlersville', 'Worton']"
344,21652,110846.0,7,3.5555555555555554,3.0,21521,"[2, 7, 1, 7, 1, 0, 6, 3, 5]","['Claiborne', 'Easton Utilities', 'Fosters Mobile Home Park', 'Martingham Utilities Cooperative', 'Swann Haven Mobile Home Park', nan, 'Town of Oxford', 'Town of St. Michaels', 'Town of Trappe']"
345,21653,116250.0,7,3.5555555555555554,3.0,21521,"[2, 7, 1, 7, 1, 0, 6, 3, 5]","['Claiborne', 'Easton Utilities', 'Fosters Mobile Home Park', 'Martingham Utilities Cooperative', 'Swann Haven Mobile Home Park', nan, 'Town of Oxford', 'Town of St. Michaels', 'Town of Trappe']"
346,21654,80833.0,7,3.5555555555555554,3.0,21521,"[2, 7, 1, 7, 1, 0, 6, 3, 5]","['Claiborne', 'Easton Utilities', 'Fosters Mobile Home Park', 'Martingham Utilities Cooperative', 'Swann Haven Mobile Home Park', nan, 'Town of Oxford', 'Town of St. Michaels', 'Town of Trappe']"
347,21655,77917.0,6,3.0,3.0,10271,"[6, 5, 1, 4, 3, 0, 1, 0, 0, 0, 2, 6, 3, 7, 7]","['Benedictine School', 'Cedar Mobile Home Park', 'Holly Cove Harbor Mobile Home Park', 'Jonestown Water System', 'Liberty Mobile Home Park', 'Meadowbrook Court', 'Nelpine Mobile Home Park', 'Nielsen Mobile Home Park [marsh Creek]', 'Dover Bridge Park', 'Taylors Mobile Home Park', 'Tower Court Mobile Home Park', 'Town of Denton', 'Town of Federalsburg', 'Town of Preston', 'Town of Ridgely']"
348,21657,95139.0,7,5.0,5.0,32170,"[7, 5, 6, 4, 3]","['Easton Utilities', 'Stevensville', 'Town of Denton', 'Town of Centreville', 'Town of St. Michaels']"
349,21658,114167.0,5,3.1176470588235294,3.0,14859,"[0, 1, 1, 0, 5, 3, 3, 5, 3, 0, 5, 3, 3, 5, 4, 7, 5]","['Bayside-queenslanding', 'Bayview At Kent Narrows', 'Beach Harbor', 'Bridge Pointe-kent Island Village', 'Church Hill Condo Inc. (the Pond)', 'Eastern Pre-release Unit', 'Fox Run Condominiums Inc.', 'Grasonville', 'Oyster Cove', 'Pine Springs Mobile Home Park', 'Piney Creek Corporation', 'Prospect Bay', 'Riverside Complex', 'Stevensville', 'Town of Centreville', 'Town of Queenstown', 'Town of Sudlersville']"
350,21659,81065.0,4,4.0,4.0,19933,"[5, 5, 4, 2, 2, 4, 1, 5, 6, 6, 4]","['Bay Country Mobile Home Park', 'Bonnie Brook', 'City of Cambridge', 'Dorchester Country Estates Mobile Home Park', 'Heritage Mobile Home Park', 'Lodgecliffe Distribution System', 'Reliance Mobile Home Park', 'Town of East New Market', 'Town of Hurlock', 'Town of Secretary', 'Town of Vienna']"
351,21660,71900.0,6,3.0,3.0,10271,"[6, 5, 1, 4, 3, 0, 1, 0, 0, 0, 2, 6, 3, 7, 7]","['Benedictine School', 'Cedar Mobile Home Park', 'Holly Cove Harbor Mobile Home Park', 'Jonestown Water System', 'Liberty Mobile Home Park', 'Meadowbrook Court', 'Nelpine Mobile Home Park', 'Nielsen Mobile Home Park [marsh Creek]', 'Dover Bridge Park', 'Taylors Mobile Home Park', 'Tower Court Mobile Home Park', 'Town of Denton', 'Town of Federalsburg', 'Town of Preston', 'Town of Ridgely']"
352,21661,64643.0,9,4.583333333333333,5.0,11455,"[2, 5, 6, 1, 4, 5, 3, 9, 6, 5, 5, 4]","['Angelica Nurseries - Nursery View', 'Edesville', 'Fairlee', 'Hilltop Trailer Park', 'Kennedyville', 'Millington Distribution System', 'Town of Betterton', 'Town of Chestertown', 'Town of Galena', 'Town of Millington', 'Town of Rock Hall', 'Worton']"
353,21662,155982.0,7,3.5555555555555554,3.0,21521,"[2, 7, 1, 7, 1, 0, 6, 3, 5]","['Claiborne', 'Easton Utilities', 'Fosters Mobile Home Park', 'Martingham Utilities Cooperative', 'Swann Haven Mobile Home Park', nan, 'Town of Oxford', 'Town of St. Michaels', 'Town of Trappe']"
354,21663,71765.0,7,3.5555555555555554,3.0,21521,"[2, 7, 1, 7, 1, 0, 6, 3, 5]","['Claiborne', 'Easton Utilities', 'Fosters Mobile Home Park', 'Martingham Utilities Cooperative', 'Swann Haven Mobile Home Park', nan, 'Town of Oxford', 'Town of St. Michaels', 'Town of Trappe']"
355,21664,70288.0,4,4.0,4.0,19933,"[5, 5, 4, 2, 2, 4, 1, 5, 6, 6, 4]","['Bay Country Mobile Home Park', 'Bonnie Brook', 'City of Cambridge', 'Dorchester Country Estates Mobile Home Park', 'Heritage Mobile Home Park', 'Lodgecliffe Distribution System', 'Reliance Mobile Home Park', 'Town of East New Market', 'Town of Hurlock', 'Town of Secretary', 'Town of Vienna']"
356,21665,132917.0,7,3.5555555555555554,3.0,21521,"[2, 7, 1, 7, 1, 0, 6, 3, 5]","['Claiborne', 'Easton Utilities', 'Fosters Mobile Home Park', 'Martingham Utilities Cooperative', 'Swann Haven Mobile Home Park', nan, 'Town of Oxford', 'Town of St. Michaels', 'Town of Trappe']"
357,21666,107797.0,5,3.1176470588235294,3.0,14859,"[0, 1, 1, 0, 5, 3, 3, 5, 3, 0, 5, 3, 3, 5, 4, 7, 5]","['Bayside-queenslanding', 'Bayview At Kent Narrows', 'Beach Harbor', 'Bridge Pointe-kent Island Village', 'Church Hill Condo Inc. (the Pond)', 'Eastern Pre-release Unit', 'Fox Run Condominiums Inc.', 'Grasonville', 'Oyster Cove', 'Pine Springs Mobile Home Park', 'Piney Creek Corporation', 'Prospect Bay', 'Riverside Complex', 'Stevensville', 'Town of Centreville', 'Town of Queenstown', 'Town of Sudlersville']"
